"ncbi_gene_id","gene_symbol","PAAD_fdr_adjusted_p_value","PAAD_cancer_sample_med","PAAD_normal_sample_med","PAAD_log2_fold_change","PAAD_p_value","KIRC_fdr_adjusted_p_value","KIRC_cancer_sample_med","KIRC_normal_sample_med","KIRC_log2_fold_change","KIRC_p_value","BRCA_fdr_adjusted_p_value","BRCA_cancer_sample_med","BRCA_normal_sample_med","BRCA_log2_fold_change","BRCA_p_value","LUAD_fdr_adjusted_p_value","LUAD_cancer_sample_med","LUAD_normal_sample_med","LUAD_log2_fold_change","LUAD_p_value"
5332,"PLCB4",0.00079918,7.449,5.3,0.491054402560073,0.0167003382736842,9.4578e-10,9.653,7.098,0.44356480451064,2.60572991869919e-09,1.8161e-05,7.701,13.663,-0.827156590806696,3.64029483481909e-05,0.00034021,2.372,5.933,-1.32265777291399,0.000622363971928097
53358,"SHC3",1.7218e-05,1,1,0,0.000743068991304348,1.6965e-09,1,1.708,-0.772307974958403,4.59425099891028e-09,3.5146e-09,1,1.876,-0.907659827853289,9.28121485319516e-09,1.7245e-14,1.761,7.401,-2.07132530719007,6.57889960629921e-14
5339,"PLEC",0.034951,141.086,76.841,0.876626636731503,0.243626141853933,8.7049e-12,64.509,44.386,0.539395751777843,2.75107804719514e-11,4.1736e-12,74.706,60.246,0.310358659901339,1.30428554298951e-11,7.1178e-08,81.961,72.867,0.16967199180652,1.76358430906059e-07
5349,"FXYD3",1e-20,5.488,1,2.45628048151073,3.30866666666667e-17,0.0030633,1,1,0,0.00524045952271684,1.5363e-09,3.19,2.444,0.384312138833502,4.14481125749912e-09,4.1083e-05,1.226,1.496,-0.287151196196855,8.21328328848224e-05
5357,"PLS1",0.0052573,52.529,26.253,1.00063182722846,0.067634375388601,3.6504e-13,22.087,40.975,-0.891546473548871,1.26111903614458e-12,5.3724e-13,8.947,7.363,0.281110314870606,1.76249455013589e-12,1e-20,37.162,23.219,0.678522308076618,5.48805712878601e-20
5362,"PLXNA2",0.0006222,15.716,7.654,1.03794826679019,0.0139098135135135,1.1572e-17,16.565,9.757,0.763628670030016,5.32112154605263e-17,0.018599,5.753,7.585,-0.398834710250157,0.0266288822648105,2.2039e-08,13.926,26.974,-0.953788547535087,5.64968015873016e-08
53630,"BCO1",0.0030998,2.691,1,1.42814239097833,0.0456507637982196,1e-20,8.427,3.346,1.3325816798092,5.66341093670886e-20,0.00023695,1,1,0,0.000424102407523022,1e-20,1.392,1,0.477159211186641,5.48805712878601e-20
5373,"PMM2",0.019853,10.717,7.368,0.540556143466056,0.169737591046061,1e-20,10.337,6.224,0.731903582584627,5.66341093670886e-20,1e-20,14.967,9.125,0.713888611187477,5.02960526315789e-20,1e-20,14.07,6.283,1.16309684337779,5.48805712878601e-20
53820,"RIPPLY3",1.7467e-11,1.008,1,0.0114956388378294,5.17544602985075e-09,0.0069684,1,1,0,0.0114656599087833,1e-20,2.732,1,1.449957483628,5.02960526315789e-20,7.5325e-11,1.134,1,0.181420640280142,2.27784026458616e-10
53841,"CDHR5",0.00013519,20.943,1.05,4.31800688429418,0.00418688280811232,1.0471e-09,124.444,56.243,1.14575121834901,2.87566780451866e-09,6.472e-06,1,1,0,1.34953468497136e-05,3.8254e-07,1,1,0,9.0237817315834e-07
53919,"SLCO1C1",0.0014243,1,1,0,0.0254044955974843,1e-20,1.335,1,0.416839741912829,5.66341093670886e-20,1.5937e-05,1,1,0,3.2121899551806e-05,0.031146,1,1,0,0.0427590798324504
53942,"CNTN5",0.04257,1,1,0,0.275276755700326,0.006858,1,1,0,0.0112925000368107,0.00058419,1,1,0,0.0010040765625,0.012366,1,1,0,0.0181447785897689
540,"ATP7B",0.00058056,4.894,2.986,0.712799935944848,0.0132019210996564,1.8454e-05,8.506,7.732,0.137639217414528,3.78662535779817e-05,1e-20,8.76,6.207,0.49703472390737,5.02960526315789e-20,0.0021772,2.989,4.088,-0.451732299259527,0.00355221496339678
54020,"SLC37A1",0.01495,32.415,27.679,0.227869751371026,0.139994056603774,4.4926e-05,18.083,14.546,0.314011561721515,8.95397358759579e-05,1e-20,28.123,15.809,0.831004388282429,5.02960526315789e-20,1.1816e-05,29.797,27.768,0.10174381534133,2.47154567808541e-05
54088,"LINC00113",0.0022126,1,1,0,0.0353944683319903,2.2912e-06,1,6.442,-2.68750866072073,5.01369525486743e-06,6.4014e-07,1,1,0,1.45679806509228e-06,0.045096,1,1,0,0.0602984492440605
54089,"LINC00112",0.028034,1,1,0,0.211603758266819,0.00058575,1,1,0,0.00106980928466438,0.022444,1,1,0,0.0317709628440933,0.012952,1,1,0,0.018937297382405
5409,"PNMT",0.000474,1.708,1,0.772307974958403,0.0112963361344538,8.386e-07,1,2.341,-1.22712493444993,1.89570725692339e-06,0.0068186,1.727,2.278,-0.399499664179187,0.0103326455896928,0.00144,1,3.137,-1.64938552918152,0.00241848379804069
54108,"CHRAC1",0.016309,39.147,33.103,0.241939782970327,0.148108997255261,0.033409,41.364,43.858,-0.0844643196049938,0.0498482784523015,1e-20,39.059,33.365,0.227319509544054,5.02960526315789e-20,5.4867e-15,43.806,40.144,0.125944109889353,2.15741148376852e-14
5413,"SEPT5",0.029489,1,1,0,0.21821661721953,0.007382,1,1,0,0.0121080824288648,1.2069e-06,1,1,0,2.69128378378378e-06,0.023611,1,1,0,0.0331163220264317
54187,"NANS",0.024358,68.643,59.02,0.217908685542817,0.193344668532587,1e-20,46.851,36.19,0.372488733763,5.66341093670886e-20,1e-20,95.923,52.538,0.868515498410642,5.02960526315789e-20,1e-20,69.006,52.611,0.391357335918319,5.48805712878601e-20
54205,"CYCS",0.0022309,38.833,29.218,0.410425737676203,0.0355728099438653,7.1238e-19,42.479,99.757,-1.23166827554541,3.55332093666369e-18,1e-20,49.085,37.066,0.405185781095559,5.02960526315789e-20,1e-20,53.623,33.107,0.695715648354903,5.48805712878601e-20
5423,"POLB",0.035326,40.421,31.689,0.351122880123823,0.245299136268344,5.6493e-07,24.236,28.116,-0.21423974935735,1.29194523312883e-06,1e-20,68.852,49.192,0.485074850173199,5.02960526315789e-20,1e-20,48.824,25.679,0.927001473871026,5.48805712878601e-20
5425,"POLD2",2.2983e-05,90.052,72.806,0.306700968902559,0.000954515723849372,1e-20,122.102,105.235,0.21447222260597,5.66341093670886e-20,1e-20,134.565,95.78,0.490506876894798,5.02960526315789e-20,1e-20,116.504,66.578,0.807262050872551,5.48805712878601e-20
5427,"POLE2",0.045979,4.295,3.198,0.425488192545494,0.288487707964602,1e-20,3.187,1.494,1.09301887098862,5.66341093670886e-20,1e-20,9.296,4.042,1.20154074702479,5.02960526315789e-20,1e-20,8.072,1.854,2.12228493048083,5.48805712878601e-20
5437,"POLR2H",0.032287,92.482,76.182,0.279722434296655,0.233246551673945,1e-20,89.237,73.16,0.28658693829514,5.66341093670886e-20,1e-20,103.028,61.976,0.733254923155832,5.02960526315789e-20,1e-20,100.894,43.328,1.21946883315916,5.48805712878601e-20
54433,"GAR1",0.041032,42.751,41.229,0.0522986974453848,0.269011645970938,0.0078713,38.116,35.206,0.11457540489165,0.0128672340154948,3.2216e-05,52.447,49.184,0.0926711819957332,6.30761447840191e-05,1e-20,46.972,31.485,0.577136355425934,5.48805712878601e-20
54443,"ANLN",6.7507e-20,11.444,3.596,1.67012647680874,1.340148964e-16,2.6192e-11,4.739,1,2.24458266097051,8.00724811372335e-11,1e-20,19.123,2.026,3.23860279059478,5.02960526315789e-20,1e-20,19.041,1.601,3.57206403548768,5.48805712878601e-20
54511,"HMGCLL1",0.0097042,1,1,0,0.103853249811321,0.0016186,1,1.421,-0.506906554580693,0.00284469649536382,3.8695e-07,1,3.654,-1.8694766339654,8.94446507760532e-07,2.4358e-19,1,3.68,-1.87970576628229,1.24083827657143e-18
54539,"NDUFB11",0.040018,175.892,158.139,0.15349666015339,0.264724203932023,8.2444e-07,166.695,211.08,-0.340579057165092,1.86426297037711e-06,1e-20,208.899,135.709,0.622289185120561,5.02960526315789e-20,1e-20,197.748,135.266,0.54786384954287,5.48805712878601e-20
54578,"UGT1A6",0.0026527,1,1,0,0.0406966,1.2477e-08,11.708,10.331,0.180514742714892,3.19803554893422e-08,0.0061899,1,1,0,0.00942227095639477,2.1977e-09,1,1,0,6.04245495928942e-09
5460,"POU5F1",0.0081317,8.776,4.618,0.926295352629078,0.0920881394181403,1e-20,34.025,4.305,2.98251001899451,5.66341093670886e-20,0.024891,1,1.05,-0.070389327891398,0.0350101241874157,7.3801e-11,1.796,1.827,-0.0246892838863415,2.23357263307985e-10
54623,"PAF1",0.041543,81.433,81.882,-0.00793278884905502,0.271108361604208,3.5476e-08,88.43,100.48,-0.184300575281929,8.81226361617059e-08,1.1836e-12,103.324,89.772,0.202837959117515,3.8153009135629e-12,0.0018036,79.688,76.875,0.0518479836953971,0.00297930871627631
54658,"UGT1A1",7.4588e-09,1.116,1,0.158337027167101,9.3127105408805e-07,3.7263e-18,5.294,2.266,1.22421033367488,1.77060602931804e-17,0.006166,1,1,0,0.00938838279227245,4.5656e-08,1,1,0,1.14768246334311e-07
54681,"P4HTM",0.0031782,59.38,56.6,0.0691750402674109,0.0463548572687225,3.9241e-16,42.389,58.424,-0.462871203546973,1.64264309563915e-15,1e-20,57.715,37.081,0.638266169760926,5.02960526315789e-20,0.0019437,48.165,39.875,0.272500646907332,0.00319557700649159
54682,"MANSC1",0.0077472,23.964,13.534,0.824280444955561,0.0887975833718245,3.773e-14,11.979,21.734,-0.859446239700814,1.38316534994263e-13,0.0016937,23.759,25.058,-0.0767971554233366,0.00275927045745134,1.7859e-07,14.357,14.475,-0.0118090292265053,4.30808023595627e-07
54777,"CFAP46",4.158e-07,1,1,0,3.02361230769231e-05,1.1696e-15,1,1.61,-0.687060688339892,4.74415553137468e-15,1.0248e-17,1,1,0,4.37686927374302e-17,0.022221,1,1,0,0.0313105789340583
54795,"TRPM4",0.025362,47.523,27.159,0.807195552265574,0.198559140378549,1e-20,16.936,39.09,-1.20670641016906,5.66341093670886e-20,1e-20,42.733,31.009,0.462663600949242,5.02960526315789e-20,1.5262e-06,30.788,31.391,-0.0279828361100427,3.4337188976378e-06
54830,"NUP62CL",5.393e-05,4.059,1.926,1.07551663685423,0.00194304602540835,1e-20,5.219,10.914,-1.06433464175212,5.66341093670886e-20,2.2054e-13,2.821,2.436,0.211692532679239,7.37330160349854e-13,1e-20,4.253,1.406,1.59688426055323,5.48805712878601e-20
54845,"ESRP1",0.014138,51.449,25.13,1.03373236490823,0.135131235435725,1e-20,1,25.869,-4.69315238072582,5.66341093670886e-20,1e-20,112.744,47.486,1.24747651780916,5.02960526315789e-20,1e-20,79.249,38.855,1.02829246906011,5.48805712878601e-20
54854,"FAM83E",0.00080872,24.253,2.733,3.14960584902408,0.0168641905882353,0.0088755,1,1,0,0.0144192222706472,1e-20,4.708,2.32,1.02098951502351,5.02960526315789e-20,3.3135e-18,19.284,14.679,0.393650646242053,1.57089926611359e-17
548596,"CKMT1A",0.00037987,7.037,1,2.8149605130157,0.00956213043037975,0.0017437,1,2.505,-1.32481060342048,0.00305639452978056,1e-20,3.998,2.264,0.820404513912746,5.02960526315789e-20,1e-20,2.12,1,1.08406426478847,5.48805712878601e-20
54863,"TOR4A",0.002781,34.022,23.306,0.545766536525071,0.0422405600612089,4.9436e-06,19.841,14.004,0.502645773497138,1.05579137591903e-05,2.3252e-06,3.802,3.098,0.295421387858984,5.05100037885963e-06,0.0063344,25.563,23.388,0.128288660322718,0.00970540167743709
54866,"PPP1R14D",7.6513e-17,11.508,1,3.5245652210772,8.43853375555556e-14,1.5291e-08,4.872,3.926,0.311453960440161,3.89076798634812e-08,4.9612e-09,1,1,0,1.29773177463504e-08,1e-20,12.758,1,3.67333027851733,5.48805712878601e-20
54869,"EPS8L1",0.022507,115.836,46.305,1.3228438010691,0.184175170651278,2.8108e-11,3.865,23.6,-2.61024654032436,8.5719052086174e-11,1e-20,46.582,22.41,1.05562993419851,5.02960526315789e-20,1e-20,40.927,20.6,0.990408581907422,5.48805712878601e-20
54897,"CASZ1",0.018975,5.81,4.121,0.495543700011392,0.16466401048951,1e-20,1.498,8.387,-2.48511723226764,5.66341093670886e-20,1.1717e-09,14.894,11.974,0.314826087309492,3.18437486669037e-09,3.8466e-11,5.953,13.405,-1.17108241984181,1.18459547049883e-10
54913,"RPP25",0.010632,23.551,16.818,0.485782169269157,0.110332704652378,0.0089418,7.606,10.756,-0.499931816242282,0.0145227143126861,1e-20,13.928,10.18,0.452250546688043,5.02960526315789e-20,6.7473e-13,16.412,13.515,0.280189547470478,2.33722528908921e-12
54915,"YTHDF1",0.031033,55.471,49.172,0.173896697906111,0.22655064461595,9.4593e-05,44.96,50.556,-0.169240286175122,0.000184259452882773,1e-20,67.355,53.127,0.342339797680585,5.02960526315789e-20,1e-20,64.213,44.969,0.513934599911015,5.48805712878601e-20
54919,"DNAAF5",0.013003,22.718,20.244,0.166341451990407,0.127411429417572,0.0025209,28.459,27.97,0.0250047151343562,0.00435284871458349,1e-20,34.366,22.731,0.596320786551134,5.02960526315789e-20,1e-20,33.177,16.819,0.980091507358133,5.48805712878601e-20
5493,"PPL",0.0022154,54.516,30.024,0.860563515890923,0.0354107252818035,1.1214e-09,13.192,33.677,-1.35210032270236,3.07631944069668e-09,1e-20,26.411,80.284,-1.6039735707525,5.02960526315789e-20,0.013711,53.149,76.423,-0.523964344424511,0.01997366213478
54933,"RHBDL2",0.0017843,13.788,5.822,1.2438264592445,0.0303790082332762,0.00032121,2.406,1.309,0.878171545230836,0.000600282658756685,1e-20,4.517,3.321,0.443747190934808,5.02960526315789e-20,1e-20,10.488,1.767,2.56936564567014,5.48805712878601e-20
54953,"ODR4",0.006523,22.274,14.062,0.663558863245151,0.0789470851919561,1.1998e-06,25.08,30.728,-0.293016520841664,2.68105972624638e-06,1e-20,35.762,28.45,0.3299987693752,5.02960526315789e-20,1e-20,29.947,17.683,0.760048430264235,5.48805712878601e-20
54959,"ODAM",0.0018807,5.896,6.088,-0.0462318344084758,0.0317210334749363,7.8866e-08,1,2.346,-1.23020301336642,1.91521927904452e-07,0.00012822,1,1,0,0.000235899703192684,1e-20,1,5.615,-2.48928602262588,5.48805712878601e-20
54961,"SSH3",0.01424,55.677,37.196,0.581933993185221,0.135474687739464,0.030295,33.914,35.65,-0.0720211230391808,0.0455821035990582,1e-20,62.169,51.302,0.277180302885605,5.02960526315789e-20,1e-20,53.422,34.112,0.647154645044648,5.48805712878601e-20
54979,"PLAAT2",2.0808e-12,8.666,1,3.11536623660978,7.24702484210526e-10,4.3504e-06,2.304,8.208,-1.83289001416474,9.3262768522956e-06,2.4723e-16,7.981,4.21,0.922749290681515,9.76445677630446e-16,0.008476,2.138,2.699,-0.336163123746361,0.0127285635738832
54988,"ACSM5",0.0019943,1,2.715,-1.44095219802964,0.032785380794702,3.8415e-10,34.42,14.6,1.23727872827282,1.08648190440061e-09,9.4635e-14,1.086,10.14,-3.22296164408634,3.22648093503791e-13,0.00026177,1,1.652,-0.724213686757358,0.000485363393510815
55018,"ANKRD40CL",0.00043144,2.311,1,1.20851725980554,0.0105366621349693,0.042722,1,1,0,0.0623178929107155,0.013175,1,1,0,0.019251314029052,0.00023359,1,1,0,0.000435468032622334
55020,"TTC38",0.03217,36.969,32.546,0.183835776815445,0.232616008736804,1.5723e-06,73,112.562,-0.624751498594298,3.48075440958131e-06,1e-20,24.779,42.021,-0.761992528970167,5.02960526315789e-20,5.4483e-06,28.52,25.225,0.177119712450168,1.17308725823592e-05
55034,"MOCOS",0.045017,3.979,2.795,0.509557615963185,0.285064588197767,0.019756,1.476,3.998,-1.43758575068423,0.0306083884732613,8.1169e-09,6.625,6.836,-0.0452319424508533,2.09522905458638e-08,1e-20,6.569,4.116,0.674430783316306,5.48805712878601e-20
55095,"SAMD4B",0.038393,69.665,60.599,0.201140035171142,0.258277816333446,0.0016357,70.768,66.024,0.100106601861287,0.00287407229161757,1.1151e-13,79.992,71.876,0.154345600198382,3.788862e-13,1.5707e-14,70.627,56.433,0.323680771073,6.00758381671529e-14
55130,"ARMC4",0.0085712,1,1,0,0.0954321157599551,0.0003222,1,1,0,0.000601981889566452,0.00038312,1,1,0,0.000671675370738419,0.001317,1,3.398,-1.76468585252213,0.00222548934718326
55138,"FAM90A1",0.012665,1.102,1.114,-0.0156250087688742,0.125025151665838,1.0441e-18,1.023,1,0.0328061450832415,5.14822323633157e-18,6.0579e-15,1.006,1.245,-0.307515437149916,2.21203528896672e-14,1e-20,1.557,1,0.63876894441695,5.48805712878601e-20
55161,"TMEM33",0.00028862,23.177,18.232,0.346221008189306,0.00773236739541161,1.0194e-18,21.629,38.361,-0.826673364267434,5.03197978371221e-18,3.8647e-20,30.568,24.17,0.338804689704566,1.88669422094508e-19,1e-20,30.98,22.191,0.481362462508101,5.48805712878601e-20
55165,"CEP55",3.9515e-07,11.973,5.625,1.08985968324067,2.8909475e-05,3.9935e-18,4.197,1,2.06935846322382,1.89475224862113e-17,1e-20,19.127,1.938,3.30297013412121,5.02960526315789e-20,1e-20,19.362,1.97,3.29696044886436,5.48805712878601e-20
55168,"MRPS18A",0.0067009,21.523,18.145,0.246307126257211,0.0805803622047244,5.6832e-17,24.735,30.032,-0.279946655784889,2.50020557041699e-16,3.3115e-16,25.142,22.303,0.172861636442098,1.29894394561314e-15,1e-20,26.504,17.677,0.584336655768623,5.48805712878601e-20
55200,"PLEKHG6",0.021506,21.578,14.037,0.620326517421034,0.179084359060403,5.5522e-07,3.62,3.091,0.227916043112344,1.2703888e-06,7.5381e-11,12.541,22.426,-0.838519926932763,2.19482446997588e-10,1e-20,9.979,4.235,1.23653328014083,5.48805712878601e-20
55204,"GOLPH3L",0.030128,37.776,25.342,0.575939559681893,0.22176531553578,0.00029732,39.474,43.79,-0.149698731224108,0.000557219634657282,1e-20,58.499,46.404,0.334162792777054,5.02960526315789e-20,1e-20,47.409,28.75,0.721599006501997,5.48805712878601e-20
55205,"ZNF532",0.044234,22.658,31.244,-0.463558644265402,0.282019487640449,1e-20,30.747,18.764,0.712478246903313,5.66341093670886e-20,1.3914e-08,27.796,40.032,-0.52627640862325,3.53985124792013e-08,7.1029e-16,25.741,19.102,0.430344403332453,2.9413291025641e-15
55210,"ATAD3A",0.042371,20.977,18.13,0.210429442318533,0.274436897879282,0.0018913,13.343,13.441,-0.0105574032961025,0.00330346081999219,1e-20,20.665,12.875,0.682616931416597,5.02960526315789e-20,1e-20,25.799,11.242,1.1984164261269,5.48805712878601e-20
5522,"PPP2R2C",9.1404e-10,3.783,1,1.91953077638729,1.51212684e-07,4.4178e-09,1,1,0,1.16245311529412e-08,1e-20,7.453,1,2.89782125965936,5.02960526315789e-20,1e-20,1,1,0,5.48805712878601e-20
55227,"LRRC1",0.028948,20.725,12.471,0.732794947924947,0.216287427926233,3.285e-14,10.052,16.226,-0.69082481718342,1.20902270857331e-13,1e-20,30.991,21.781,0.508779115764076,5.02960526315789e-20,5.1338e-08,16.455,14.822,0.150785896267664,1.28543984496124e-07
55231,"CCDC87",0.0060635,1,1,0,0.0751389525593009,2.1232e-05,1,1.286,-0.36289064266586,4.33477783660429e-05,1e-20,1.518,1,0.602171790753379,5.02960526315789e-20,1.8073e-13,1,1,0,6.49247180851064e-13
55248,"TMEM206",0.00096891,7.787,10.622,-0.447915903162947,0.01923480132,2.8167e-13,8.332,13.897,-0.738038731820936,9.80060861854387e-13,1e-20,14.07,6.563,1.10019499036072,5.02960526315789e-20,1e-20,12.465,6.657,0.904938809460695,5.48805712878601e-20
55255,"WDR41",0.015534,18.671,25.59,-0.45478094844712,0.143968705882353,1.0175e-09,30.081,24.531,0.29424648196244,2.79678075457785e-09,0.044094,26.221,29.345,-0.162392000910623,0.0596142354397548,0.010417,18.28,22.051,-0.270578012249747,0.0154538826466085
55257,"MRGBP",0.00043235,20.049,17.269,0.21534573721259,0.0105366621349693,1e-20,16.96,12.317,0.461485262258447,5.66341093670886e-20,1e-20,19.468,12.154,0.679673482733443,5.02960526315789e-20,1e-20,20.401,9.668,1.07735049259249,5.48805712878601e-20
55270,"NUDT15",0.033938,17.865,12.95,0.464183816011354,0.239748904694168,1.0745e-14,20.932,27.172,-0.376410595233648,4.08018115449915e-14,5.0852e-07,19.567,24.408,-0.318931505196086,1.16710759531672e-06,8.7411e-11,18.435,17.389,0.0842724473595753,2.62905392307692e-10
55281,"TMEM140",0.0007504,25.215,43.126,-0.774275684893118,0.0159074202985075,1e-20,133.029,55.912,1.25051092711812,5.66341093670886e-20,3.9255e-16,25.559,46.102,-0.850997947390714,1.53270926966292e-15,4.9708e-13,25.76,43.022,-0.739942000648587,1.73942878944889e-12
55299,"BRIX1",0.049869,36.097,27.612,0.386583551180086,0.303485017156863,3.4719e-07,31.967,28.022,0.190023430002485,8.06360492211838e-07,1e-20,52.344,40.888,0.356346679361697,5.02960526315789e-20,1e-20,55.452,24.248,1.19337373810336,5.48805712878601e-20
55321,"TMEM74B",0.0015317,1.262,1.139,0.147944163274437,0.0268853301503095,1e-20,2.188,1,1.12961273813047,5.66341093670886e-20,1.0384e-06,1,1,0,2.32303004291846e-06,2.4058e-07,1,2.348,-1.23143240844797,5.76352408900355e-07
55336,"FBXL8",0.00016444,8.572,5.248,0.707864130058464,0.0049386730408472,1e-20,8.522,2.824,1.59345196290704,5.66341093670886e-20,6.5562e-05,4.718,4.749,-0.00944833761887458,0.000124228723562459,1e-20,8.421,4.686,0.845634610370545,5.48805712878601e-20
55343,"SLC35C1",0.03342,50.234,36.781,0.449703453353911,0.238395199425081,3.5676e-06,22.376,18.023,0.312112985461795,7.6923688036248e-06,0.048411,23.913,28.795,-0.268023187650654,0.0649225988188516,1e-20,41.583,31.251,0.412091489715295,5.48805712878601e-20
55359,"STYK1",1.472e-06,9.925,1.337,2.89206763682433,9.08444782608696e-05,6.2594e-05,1,1,0,0.000123563760282436,0.014394,4.444,3.923,0.179901481311997,0.0209285146443515,1e-20,7.409,1.39,2.41419395075675,5.48805712878601e-20
5538,"PPT1",0.02729,110.947,169.936,-0.615120854172072,0.208049569892473,1.4353e-09,196.715,167.781,0.229527620719663,3.91009985383678e-09,1e-20,243.992,187.534,0.379681664943016,5.02960526315789e-20,2.4109e-05,185.403,217.002,-0.227043750982444,4.92409533541056e-05
554202,"MIR31HG",2.7032e-06,3.829,1,1.93696766018807,0.00015111431372549,1.2826e-05,1,2.633,-1.39670752138398,2.66381573033708e-05,3.0385e-08,1,2.144,-1.10030490579569,7.55835113882863e-08,3.3285e-14,1,1,0,1.2444603170609e-13
554282,"FAM72C",0.0054801,1,1,0,0.0698273075738126,0.048761,1,1,0,0.0701884750933196,5.41e-14,1,1,0,1.87146832579186e-13,1.0341e-12,1,1,0,3.5353561435803e-12
55450,"CAMK2N1",0.0083989,148.621,68.352,1.12058252440853,0.0940964634311512,1e-20,133.077,231.743,-0.800264513107641,5.66341093670886e-20,4.8945e-10,77.809,67.116,0.213280302144264,1.35836589424008e-09,2.2147e-13,25.561,86.813,-1.76396681968004,7.92025335365854e-13
55530,"SVOP",0.0002445,1,1,0,0.00677906983240223,0.0068067,1,1,0,0.0112162861710749,0.00017177,1,1,0,0.000311870246200127,0.025966,1,1,0,0.0361441660108675
55577,"NAGK",0.024007,61.76,110.572,-0.84024144236251,0.191785498591549,1e-20,68.012,48.469,0.488726999647411,5.66341093670886e-20,1e-20,79.034,55.147,0.51919102118431,5.02960526315789e-20,2.7262e-05,65.884,55.521,0.246894594909065,5.54217088388215e-05
